player_id,player_name,season,league,team,position,position_group,age,nation,salary_annual_gross_eur,salary_available,score_available,matches_played,starts,minutes,nineties,minutes_bucket,data_quality_note,goals,assists,shots,shots_on_target,shot_on_target_pct,key_passes,goal_creating_actions,shot_creating_actions,tackles,tackles_won,blocks,interceptions,recoveries,attack_score,shooting_score,chance_creation_score,progressive_pass_score,creative_pass_score,pressing_score,defensive_action_score,ball_winning_score,build_up_score,aerial_defense_score,goalkeeper_score,overall_role_score,role_fit_finisher,role_fit_pressing_forward,role_fit_creative_midfielder,role_fit_progressive_passer,role_fit_ball_winning_midfielder,role_fit_ball_playing_defender,role_fit_defensive_stopper,role_fit_shot_stopper,current_salary_annual_gross_eur,predicted_next_salary_annual_gross_eur,prediction_model_version,prediction_confidence,salary_gap_eur,salary_gap_pct,salary_value_score,salary_value_status,salary_value_label,salary_efficiency_score,performance_percentile_by_position,salary_percentile_by_position,salary_percentile_by_league,minutes_percentile_by_position,value_reason_summary,similarity_vector_available,similarity_base_score,style_attack_score,style_passing_score,style_defense_score,style_value_score,age_band,salary_band,minutes_band,is_u23,is_prime_age,is_veteran,is_regular_1500min
2025-2026|premierleague|leedsunited|jaydenbogle,Jayden Bogle,2025-2026,Premier League,Leeds United,"MF,DF",MF,25,eng ENG,1802542,true,true,34,32,2793,31,regular,shot_creating_actions_imputed;recoveries_imputed,1,0,2,3,1,0,86,0.91,44,-6,29,43,3.03,73.93,60.93,96.45,100,95.26,91,92.94,79,98,87.29,0,87.76,64.83,85.41,96.92,99.1,86.28,97.34,87.76,0,1802542,5190000,baseline_percentile_v1_pending_model_fe,75,3387458,187.93,100,undervalued,저평가,89.36,87.79,52.91,22.38,94.82,baseline percentile compares role percentile 87.79 with salary percentile 52.91; final model result is pending.,true,87.76,73.93,97.1,92.94,100,25_27,1_5m_3m,core,false,true,false,true
2025-2026|premierleague|leedsunited|joerodon,Joe Rodon,2025-2026,Premier League,Leeds United,DF,DF,27,wls WAL,2403389,true,true,35,33,2951,32.8,regular,shot_creating_actions_imputed;recoveries_imputed,2,0,0,2,2,0,88,0.91,52,-10,19,19,3.03,87.32,80.22,93.92,100,91.89,80.91,82.49,68.73,97.31,76.61,0,83.47,82.35,83.47,94.73,98.79,75.98,94.41,77.29,0,2403389,3770000,baseline_percentile_v1_pending_model_fe,75,1366611,56.86,89.01,undervalued,저평가,70.58,78,61.73,32.85,93.07,baseline percentile compares role percentile 78 with salary percentile 61.73; final model result is pending.,true,83.47,87.32,95.03,82.49,89.01,25_27,1_5m_3m,core,false,true,false,true
2025-2026|premierleague|leedsunited|joelpiroe,Joel Piroe,2025-2026,Premier League,Leeds United,FW,FW,25,sr SUR,2403389,true,true,16,2,258,2.9,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,0,67,0.91,9,-5,0,1,3.03,42.2,26.77,81.41,100,75.22,27.54,41.53,40.88,69.35,32.69,0,38.72,31.4,35.47,83.89,86.21,38.44,71.59,38.72,0,2403389,470000,baseline_percentile_v1_pending_model_fe,75,-1933389,-80.44,0,overvalued,고평가,0,14.85,64.97,32.85,22.51,baseline percentile compares role percentile 14.85 with salary percentile 64.97; final model result is pending.,true,38.72,42.2,84.82,41.53,0,25_27,1_5m_3m,low,false,true,false,false
2025-2026|premierleague|leedsunited|karldarlow,Karl Darlow,2025-2026,Premier League,Leeds United,GK,GK,34,wls WAL,1802542,true,true,22,22,1980,22,rotation,shot_creating_actions_imputed;recoveries_imputed,0,7,0,0,0,8,90,0.91,27,-1,7,0,3.03,90.26,96.08,85.08,67.59,83.19,69.48,76.96,66.21,64.74,87.9,57.07,74.09,94.33,78.25,80.05,66.31,70.63,68.65,77.55,57.07,1802542,1890000,baseline_percentile_v1_pending_model_fe,75,87458,4.85,54.81,fair,적정,54.38,58.12,54.45,22.38,57.07,baseline percentile compares role percentile 58.12 with salary percentile 54.45; final model result is pending.,true,74.09,90.26,79.17,76.96,54.81,31plus,1_5m_3m,starter,false,false,true,true
2025-2026|premierleague|leedsunited|lucasperri,Lucas Perri,2025-2026,Premier League,Leeds United,GK,GK,27,br BRA,3004236,true,true,16,16,1440,16,rotation,shot_creating_actions_imputed;recoveries_imputed,0,4,0,0,0,6,90,0.91,29,-6,3,0,3.03,88.48,96.08,78.4,56.73,74.74,65.28,73.3,62.54,55.16,73.5,48.4,68.76,93.8,75,71.7,56.02,66.85,60.17,70.67,48.4,3004236,1802542,baseline_percentile_v1_pending_model_fe,75,-1201694,-40,15.02,overvalued,고평가,26.78,52.88,75.92,45.79,48.17,baseline percentile compares role percentile 52.88 with salary percentile 75.92; final model result is pending.,true,68.76,88.48,70.62,73.3,15.02,25_27,3m_6m,rotation,false,true,false,false
2025-2026|premierleague|leedsunited|lukasnmecha,Lukas Nmecha,2025-2026,Premier League,Leeds United,FW,FW,26,de GER,2102965,true,true,31,10,1083,12,rotation,shot_creating_actions_imputed;recoveries_imputed,6,0,1,7,4,0,71,0.91,23,-9,18,7,3.03,71.78,70.19,85.17,100,80.23,69.49,75.45,60.93,81.54,72.48,0,71.48,70.67,71.48,87.15,91.69,67.72,85.56,70.93,0,2102965,1890000,baseline_percentile_v1_pending_model_fe,75,-212965,-10.13,42.97,fair,적정,47.55,57.77,60.79,26.49,55.68,baseline percentile compares role percentile 57.77 with salary percentile 60.79; final model result is pending.,true,71.48,71.78,87.89,75.45,42.97,25_27,1_5m_3m,rotation,false,true,false,false
2025-2026|premierleague|leedsunited|noahokafor,Noah Okafor,2025-2026,Premier League,Leeds United,"FW,MF",FW,25,ch SUI,4356142,true,true,28,19,1561,17.3,rotation,shot_creating_actions_imputed;recoveries_imputed,8,0,1,9,8,0,72,0.91,26,3,14,15,3.03,77.36,77.36,85.94,100,81.25,75.14,81.05,83.28,88.69,72.39,0,80.87,77.36,77.1,87.81,94.91,80.87,90.17,79.01,0,4356142,3090000,baseline_percentile_v1_pending_model_fe,75,-1266142,-29.07,30.64,fair,적정,44.59,73.09,80.51,60.57,70.07,baseline percentile compares role percentile 73.09 with salary percentile 80.51; final model result is pending.,true,80.87,77.36,88.52,81.05,30.64,25_27,3m_6m,starter,false,true,false,true
2025-2026|premierleague|leedsunited|pascalstruijk,Pascal Struijk,2025-2026,Premier League,Leeds United,DF,DF,25,nl NED,3004236,true,true,34,33,2936,32.6,regular,shot_creating_actions_imputed;recoveries_imputed,0,0,1,1,0,0,89,0.91,48,-6,22,22,3.03,74.47,63.44,96,100,94.67,83.63,85.27,72.73,97.17,82.29,0,81.24,66.75,80.75,96.53,98.73,79.3,95.04,81.24,0,3004236,3150000,baseline_percentile_v1_pending_model_fe,75,145764,4.85,53.47,fair,적정,55.85,72.27,70.67,45.79,92.53,baseline percentile compares role percentile 72.27 with salary percentile 70.67; final model result is pending.,true,81.24,74.47,96.73,85.27,53.47,25_27,3m_6m,core,false,true,false,true
2025-2026|premierleague|leedsunited|sambyram,Sam Byram,2025-2026,Premier League,Leeds United,"DF,MF",DF,31,eng ENG,1502118,true,true,2,0,9,0.1,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,0,0,0.91,1,0,0,1,3.03,49.27,52,71.52,100,62.03,7.88,26.52,34.87,61.16,27.46,0,51.18,51.18,26.09,75.32,82.52,26.55,64.15,28.89,0,1502118,280000,baseline_percentile_v1_pending_model_fe,75,-1222118,-81.36,0,overvalued,고평가,5.69,4.8,44.27,18.28,1.6,baseline percentile compares role percentile 4.8 with salary percentile 44.27; final model result is pending.,true,51.18,49.27,76.74,26.52,0,31plus,1_5m_3m,low,false,false,true,false
2025-2026|premierleague|leedsunited|seanlongstaff,Sean Longstaff,2025-2026,Premier League,Leeds United,MF,MF,27,eng ENG,4806778,true,true,23,10,1011,11.2,rotation,shot_creating_actions_imputed;recoveries_imputed,2,0,2,4,2,0,84,0.91,20,-8,17,24,3.03,79.57,71.33,94.59,100,92.78,60.34,69.89,57.68,75.54,69.71,0,73.8,73.8,68.98,95.31,88.99,62.49,81.47,66.78,0,4806778,2000000,baseline_percentile_v1_pending_model_fe,75,-2806778,-58.39,1.44,overvalued,고평가,19.12,56.98,86.77,67.97,39.13,baseline percentile compares role percentile 56.98 with salary percentile 86.77; final model result is pending.,true,73.8,79.57,95.58,69.89,1.44,25_27,3m_6m,rotation,false,true,false,false
2025-2026|premierleague|leedsunited|sebastiaanbornauw,Sebastiaan Bornauw,2025-2026,Premier League,Leeds United,DF,DF,26,be BEL,2703812,true,true,12,5,429,4.8,limited,shot_creating_actions_imputed;recoveries_imputed,0,0,0,0,0,0,78,0.91,5,-1,0,4,3.03,54.17,52,77.4,100,69.87,13.58,31.08,37.69,66.92,29.36,0,52.65,52.65,31.29,80.41,85.11,30.55,67.88,32.22,0,2703812,570000,baseline_percentile_v1_pending_model_fe,75,-2133812,-78.92,0,overvalued,고평가,0,14.67,65.73,38.4,16.4,baseline percentile compares role percentile 14.67 with salary percentile 65.73; final model result is pending.,true,52.65,54.17,81.54,31.08,0,25_27,1_5m_3m,rotation,false,true,false,false
2025-2026|premierleague|leedsunited|wilfriedgnonto,Wilfried Gnonto,2025-2026,Premier League,Leeds United,FW,FW,21,it ITA,2403389,true,true,23,4,537,6,limited,shot_creating_actions_imputed;recoveries_imputed,0,0,1,1,0,0,59,0.91,14,-3,11,13,3.03,40.73,35.01,77.03,100,69.37,62.09,71.79,64.29,73.91,68.4,0,68.9,36.73,56.55,80.09,88.26,66.48,81.21,68.9,0,2403389,1770000,baseline_percentile_v1_pending_model_fe,75,-633389,-26.35,29.58,overvalued,고평가,37.43,53.83,64.97,32.85,35.73,baseline percentile compares role percentile 53.83 with salary percentile 64.97; final model result is pending.,true,68.9,40.73,81.24,71.79,29.58,u21,1_5m_3m,rotation,true,false,false,false
2025-2026|premierleague|liverpool|alexanderisak,Alexander Isak,2025-2026,Premier League,Liverpool,FW,FW,25,se SWE,16823722,true,true,14,8,699,7.8,limited,shot_creating_actions_imputed;recoveries_imputed,3,0,1,4,3,0,74,0.91,9,-2,1,6,3.03,65.48,57.43,88.17,100,84.22,40.12,53.81,55.09,76.97,45.23,0,59.84,59.84,51.73,89.75,89.64,51.65,78.09,51.56,0,16823722,1130000,baseline_percentile_v1_pending_model_fe,75,-15693722,-93.28,0,overvalued,고평가,0,40.14,98.14,98.56,40.6,baseline percentile compares role percentile 40.14 with salary percentile 98.14; final model result is pending.,true,59.84,65.48,90.34,53.81,0,25_27,6m_plus,rotation,false,true,false,false
2025-2026|premierleague|liverpool|alexismacallister,Alexis Mac Allister,2025-2026,Premier League,Liverpool,MF,MF,26,ar ARG,9012708,true,true,37,31,2658,29.5,regular,shot_creating_actions_imputed;recoveries_imputed,2,0,4,6,2,0,82,0.91,41,4,32,27,3.03,79.69,77.88,92.23,100,89.64,86.77,88.95,86.76,96.89,85.91,0,87.53,78.42,84.73,93.27,98.6,87.53,95.84,87.49,0,9012708,5107201,baseline_percentile_v1_pending_model_fe,75,-3905507,-43.33,23.04,fair,적정,46.01,87.42,95.56,90.14,91.49,baseline percentile compares role percentile 87.42 with salary percentile 95.56; final model result is pending.,true,87.53,79.69,93.65,88.95,23.04,25_27,6m_plus,core,false,true,false,true
2025-2026|premierleague|liverpool|alisson,Alisson,2025-2026,Premier League,Liverpool,GK,GK,32,br BRA,9012708,true,true,26,26,2340,26,regular,shot_creating_actions_imputed;recoveries_imputed,0,13,0,0,0,8,90,0.91,31,13,7,0,3.03,95.39,96.08,91.49,67.28,89.61,73.24,79.47,78.03,62.98,87.9,60.97,79.61,95.87,82.24,84.78,65.34,77.58,68.39,81.64,60.97,9012708,2780000,baseline_percentile_v1_pending_model_fe,75,-6232708,-69.15,0,overvalued,고평가,25.42,71.73,97.38,90.14,60.73,baseline percentile compares role percentile 71.73 with salary percentile 97.38; final model result is pending.,true,79.61,95.39,83.57,79.47,0,31plus,6m_plus,starter,false,false,true,true
2025-2026|premierleague|liverpool|andrewrobertson,Andrew Robertson,2025-2026,Premier League,Liverpool,DF,DF,31,sct SCO,9613555,true,true,24,11,1176,13.1,rotation,shot_creating_actions_imputed;recoveries_imputed,1,0,0,1,1,0,80,0.91,16,6,1,10,3.03,69.04,71.06,79.52,100,72.69,30.98,44.52,56.37,75.09,36.76,0,70.45,70.45,47.01,82.25,88.79,47.14,74.92,45.15,0,9613555,1560000,baseline_percentile_v1_pending_model_fe,75,-8053555,-83.77,0,overvalued,고평가,0,46,95.73,91.38,39.07,baseline percentile compares role percentile 46 with salary percentile 95.73; final model result is pending.,true,70.45,69.04,83.27,44.52,0,31plus,6m_plus,rotation,false,false,true,false
2025-2026|premierleague|liverpool|codygakpo,Cody Gakpo,2025-2026,Premier League,Liverpool,"MF,FW",MF,26,nl NED,15021180,true,true,36,32,2737,30.4,regular,shot_creating_actions_imputed;recoveries_imputed,7,0,5,12,7,0,82,0.91,39,9,44,15,3.03,90.89,94.87,92.23,100,89.64,80.62,82.41,81.73,97.65,84.79,0,93.27,93.68,84.57,93.27,98.94,81.75,94.55,82.95,0,15021180,12500000,baseline_percentile_v1_pending_model_fe,75,-2521180,-16.78,40.76,fair,적정,53.04,97.5,98.8,97.95,93.43,baseline percentile compares role percentile 97.5 with salary percentile 98.8; final model result is pending.,true,93.27,90.89,93.65,82.41,40.76,25_27,6m_plus,core,false,true,false,true
2025-2026|premierleague|liverpool|conorbradley,Conor Bradley,2025-2026,Premier League,Liverpool,DF,DF,22,nir NIR,4506354,true,true,15,12,929,10.3,limited,shot_creating_actions_imputed;recoveries_imputed,0,0,1,1,0,0,70,0.91,13,-2,20,15,3.03,55.97,63.44,73.8,100,65.07,48.38,59.8,50.31,73.56,75.45,0,62.12,61.2,53.32,77.29,88.1,53.25,78.05,62.12,0,4506354,1040000,baseline_percentile_v1_pending_model_fe,75,-3466354,-76.92,0,overvalued,고평가,0,31.47,83.2,65.5,31.6,baseline percentile compares role percentile 31.47 with salary percentile 83.2; final model result is pending.,true,62.12,55.97,78.6,59.8,0,22_24,3m_6m,rotation,true,false,false,false
2025-2026|premierleague|liverpool|curtisjones,Curtis Jones,2025-2026,Premier League,Liverpool,"MF,DF",MF,24,eng ENG,3004236,true,true,34,18,1937,21.5,rotation,shot_creating_actions_imputed;recoveries_imputed,1,0,2,3,1,0,83,0.91,38,0,29,23,3.03,71.55,60.93,93.59,100,91.45,82.65,85.42,80.51,87.21,82.41,0,83.29,64.12,79.32,94.44,94.24,82.66,90.6,83.29,0,3004236,3605083,baseline_percentile_v1_pending_model_fe,75,600847,20,63.79,fair,적정,58.06,77.43,71.6,45.79,72.25,baseline percentile compares role percentile 77.43 with salary percentile 71.6; final model result is pending.,true,83.29,71.55,94.76,85.42,63.79,22_24,3m_6m,starter,false,true,false,true
2025-2026|premierleague|liverpool|dominikszoboszlai,Dominik Szoboszlai,2025-2026,Premier League,Liverpool,"MF,DF",MF,24,hu HUN,7210167,true,true,36,36,3231,35.9,regular,shot_creating_actions_imputed;recoveries_imputed,6,0,7,13,6,0,90,0.91,51,9,30,32,3.03,95.66,94.89,98.61,100,98.15,90.78,92.11,92.69,100,86.1,0,95.12,95.12,92.75,98.8,100,92.11,98.03,90.45,0,7210167,16670000,baseline_percentile_v1_pending_model_fe,75,9459833,131.2,89.09,fair,적정,61.23,98.89,92.6,81.52,99.35,baseline percentile compares role percentile 98.89 with salary percentile 92.6; final model result is pending.,true,95.12,95.66,98.87,92.11,89.09,22_24,6m_plus,core,false,true,false,true
2025-2026|premierleague|liverpool|federicochiesa,Federico Chiesa,2025-2026,Premier League,Liverpool,MF,MF,27,it ITA,9012708,true,true,26,1,339,3.8,limited,shot_creating_actions_imputed;recoveries_imputed,2,0,1,3,2,0,60,0.91,9,6,7,5,3.03,60.44,65.35,73.97,100,65.29,24.86,39.69,49.11,65.4,40.79,0,63.88,63.88,40.28,77.44,84.43,40.96,69.35,42.38,0,9012708,1250000,baseline_percentile_v1_pending_model_fe,75,-7762708,-86.13,0,overvalued,고평가,0,39.59,95.56,90.14,15.17,baseline percentile compares role percentile 39.59 with salary percentile 95.56; final model result is pending.,true,63.88,60.44,78.74,39.69,0,25_27,6m_plus,rotation,false,true,false,false
2025-2026|premierleague|liverpool|florianwirtz,Florian Wirtz,2025-2026,Premier League,Liverpool,MF,MF,22,de GER,12016944,true,true,33,27,2378,26.4,regular,shot_creating_actions_imputed;recoveries_imputed,5,0,3,8,5,0,82,0.91,32,6,19,26,3.03,87.69,87.81,92.23,100,89.64,75.62,80.66,83.39,93.72,73.5,0,87.77,87.77,80.85,93.27,97.17,80.88,92.34,79.19,0,12016944,5210000,baseline_percentile_v1_pending_model_fe,75,-6806944,-56.64,15.67,fair,적정,44.2,87.88,97.13,95.48,84.46,baseline percentile compares role percentile 87.88 with salary percentile 97.13; final model result is pending.,true,87.77,87.69,93.65,80.66,15.67,22_24,6m_plus,starter,true,false,false,true
2025-2026|premierleague|liverpool|freddiewoodman,Freddie Woodman,2025-2026,Premier League,Liverpool,GK,GK,28,eng ENG,1502118,true,true,3,2,213,2.4,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,1,0,0,0,0,90,0.91,4,2,0,0,3.03,84.82,96.08,62.96,22.65,54.95,39.29,54.77,59.29,21.47,53.64,19.32,51.89,92.7,58.32,50.08,22.12,53.71,30.15,55.56,19.32,1502118,600847,baseline_percentile_v1_pending_model_fe,75,-901271,-60,1.62,overvalued,고평가,18.62,18.85,47.12,18.28,18.85,baseline percentile compares role percentile 18.85 with salary percentile 47.12; final model result is pending.,true,51.89,84.82,48.06,54.77,1.62,28_30,1_5m_3m,low,false,true,false,false
2025-2026|premierleague|liverpool|giorgimamardashvili,Giorgi Mamardashvili,2025-2026,Premier League,Liverpool,GK,GK,24,ge GEO,5107201,true,true,10,10,867,9.6,limited,shot_creating_actions_imputed;recoveries_imputed,0,3,0,0,0,1,87,0.91,18,-5,2,1,3.03,64.74,96.08,42.64,46.65,27.15,63.38,73.72,63.19,45.18,74.32,41.55,59.34,86.68,65.92,38.22,45.99,66.91,52.76,71.27,41.55,5107201,1250000,baseline_percentile_v1_pending_model_fe,75,-3857201,-75.52,0,overvalued,고평가,0,38.74,90.05,70.02,40.84,baseline percentile compares role percentile 38.74 with salary percentile 90.05; final model result is pending.,true,59.34,64.74,38.42,73.72,0,22_24,3m_6m,rotation,false,true,false,false
2025-2026|premierleague|liverpool|hugoekitike,Hugo Ekitike,2025-2026,Premier League,Liverpool,FW,FW,23,fr FRA,12016944,true,true,28,21,1803,20,rotation,shot_creating_actions_imputed;recoveries_imputed,11,0,4,15,11,0,77,0.91,25,10,12,7,3.03,88.48,91.85,91.72,100,88.96,66.89,73.25,80.69,91.29,64.7,0,89.39,90.84,75.72,92.82,96.08,75.33,89.39,72.55,0,12016944,6308896,baseline_percentile_v1_pending_model_fe,75,-5708048,-47.5,20.82,fair,적정,44.38,88.17,96.52,95.48,77.26,baseline percentile compares role percentile 88.17 with salary percentile 96.52; final model result is pending.,true,89.39,88.48,93.24,73.25,20.82,22_24,6m_plus,starter,true,false,false,true
2025-2026|premierleague|liverpool|ibrahimakonate,Ibrahima Konate,2025-2026,Premier League,Liverpool,DF,DF,26,fr FRA,9012708,true,true,36,36,3090,34.3,regular,shot_creating_actions_imputed;recoveries_imputed,1,0,0,1,1,0,86,0.91,45,10,41,31,3.03,76.91,71.06,88.96,100,85.28,91.49,92.83,89.87,98.86,95,0,91.23,72.81,86.66,90.43,99.49,91.23,97.69,92.74,0,9012708,9000000,baseline_percentile_v1_pending_model_fe,75,-12708,-0.14,49.58,fair,적정,54.11,94.67,95.2,90.14,96.4,baseline percentile compares role percentile 94.67 with salary percentile 95.2; final model result is pending.,true,91.23,76.91,90.98,92.83,49.58,25_27,6m_plus,core,false,true,false,true
2025-2026|premierleague|liverpool|jeremiefrimpong,Jeremie Frimpong,2025-2026,Premier League,Liverpool,"DF,MF",DF,24,nl NED,6008472,true,true,21,12,1040,11.6,rotation,shot_creating_actions_imputed;recoveries_imputed,0,0,1,1,0,0,75,0.91,13,7,21,9,3.03,57.54,63.44,75.68,100,67.57,43.17,54.51,53.54,74.36,71.7,0,61.67,61.67,50.47,78.92,88.46,51.81,77.09,59.42,0,6008472,1020000,baseline_percentile_v1_pending_model_fe,75,-4988472,-83.02,0,overvalued,고평가,0,30.67,89.73,75.36,34.8,baseline percentile compares role percentile 30.67 with salary percentile 89.73; final model result is pending.,true,61.67,57.54,80.14,54.51,0,22_24,6m_plus,rotation,false,true,false,false
2025-2026|premierleague|liverpool|joegomez,Joe Gomez,2025-2026,Premier League,Liverpool,DF,DF,28,eng ENG,5107201,true,true,21,7,607,6.7,limited,shot_creating_actions_imputed;recoveries_imputed,0,0,2,2,0,0,63,0.91,14,3,0,7,3.03,57.56,69.43,72.6,100,63.47,24.62,39.2,50.97,69.24,31.26,0,65.87,65.87,39.07,76.25,86.16,41.58,70.96,39.76,0,5107201,1250000,baseline_percentile_v1_pending_model_fe,75,-3857201,-75.52,0,overvalued,고평가,0,38,86.13,70.02,22.4,baseline percentile compares role percentile 38 with salary percentile 86.13; final model result is pending.,true,65.87,57.56,77.62,39.2,0,28_30,3m_6m,rotation,false,true,false,false
2025-2026|premierleague|liverpool|miloskerkez,Milos Kerkez,2025-2026,Premier League,Liverpool,DF,DF,21,hu HUN,4506354,true,true,34,27,2257,25.1,regular,shot_creating_actions_imputed;recoveries_imputed,2,0,1,3,2,0,79,0.91,36,5,30,26,3.03,76.33,87.41,78.36,100,71.15,81.21,84.9,80.89,90.34,89.58,0,84.09,84.09,80.24,81.25,95.65,82.36,91.88,85.3,0,4506354,4070000,baseline_percentile_v1_pending_model_fe,75,-436354,-9.68,43.08,fair,적정,49.24,80,83.2,65.5,74.4,baseline percentile compares role percentile 80 with salary percentile 83.2; final model result is pending.,true,84.09,76.33,82.33,84.9,43.08,u21,3m_6m,starter,true,false,false,true
2025-2026|premierleague|liverpool|mohamedsalah,Mohamed Salah,2025-2026,Premier League,Liverpool,MF,MF,33,eg EGY,24033889,true,true,27,23,2146,23.8,regular,shot_creating_actions_imputed;recoveries_imputed,7,0,7,14,6,0,87,0.91,35,5,16,12,3.03,95.16,96.14,96.98,100,95.97,65.13,69.83,75.43,90.81,60.71,0,88.32,95.85,76.58,97.38,95.86,71.41,88.32,68.49,0,24033889,6000000,baseline_percentile_v1_pending_model_fe,75,-18033889,-75.04,8.38,overvalued,고평가,42.65,89.82,100,99.79,78.35,baseline percentile compares role percentile 89.82 with salary percentile 100; final model result is pending.,true,88.32,95.16,97.53,69.83,8.38,31plus,6m_plus,starter,false,false,true,true
2025-2026|premierleague|liverpool|riongumoha,Rio Ngumoha,2025-2026,Premier League,Liverpool,MF,MF,16,eng ENG,1502118,true,true,19,5,560,6.2,limited,shot_creating_actions_imputed;recoveries_imputed,2,0,1,3,2,0,72,0.91,11,5,12,2,3.03,66.34,65.35,81.05,100,74.73,28.41,41.72,48.01,69.32,47.58,0,65.65,65.65,44.35,83.58,86.19,41.89,71.62,45.05,0,1502118,1320000,baseline_percentile_v1_pending_model_fe,75,-182118,-12.12,40.69,fair,적정,42.32,42.74,47.73,18.28,23.13,baseline percentile compares role percentile 42.74 with salary percentile 47.73; final model result is pending.,true,65.65,66.34,84.52,41.72,40.69,u21,1_5m_3m,rotation,true,false,false,false
2025-2026|premierleague|liverpool|ryangravenberch,Ryan Gravenberch,2025-2026,Premier League,Liverpool,MF,MF,23,nl NED,9012708,true,true,36,34,2992,33.2,regular,shot_creating_actions_imputed;recoveries_imputed,5,0,3,8,5,0,86,0.91,42,8,42,35,3.03,91.2,87.81,96.45,100,95.26,91.81,93.42,90.98,98.94,92.8,0,92.62,88.83,91.92,96.92,99.52,92,97.88,92.62,0,9012708,10420000,baseline_percentile_v1_pending_model_fe,75,1407292,15.61,58.23,fair,적정,55.37,96.21,95.56,90.14,97.22,baseline percentile compares role percentile 96.21 with salary percentile 95.56; final model result is pending.,true,92.62,91.2,97.1,93.42,58.23,22_24,6m_plus,core,true,false,false,true
2025-2026|premierleague|liverpool|treynyoni,Trey Nyoni,2025-2026,Premier League,Liverpool,MF,MF,18,eng ENG,1502118,true,true,6,0,24,0.3,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,0,0,0.91,1,-1,0,0,3.03,37.74,30.49,71.67,100,62.22,5.25,24.2,31.38,61.3,24.04,0,32.66,32.66,20.41,75.44,82.59,23.64,63.63,25.95,0,1502118,220000,baseline_percentile_v1_pending_model_fe,75,-1282118,-85.35,0,overvalued,고평가,2.18,4.72,47.73,18.28,1.85,baseline percentile compares role percentile 4.72 with salary percentile 47.73; final model result is pending.,true,32.66,37.74,76.86,24.2,0,u21,1_5m_3m,low,true,false,false,false
2025-2026|premierleague|liverpool|virgilvandijk,Virgil van Dijk,2025-2026,Premier League,Liverpool,DF,DF,34,nl NED,21029652,true,true,38,38,3420,38,regular,shot_creating_actions_imputed;recoveries_imputed,6,0,0,6,6,0,90,0.91,53,10,18,15,3.03,98.83,90.84,99.08,100,98.77,77.1,78.76,82.83,100,72.37,0,93.24,93.24,85.04,99.2,100,80.26,94.69,77.86,0,21029652,13450000,baseline_percentile_v1_pending_model_fe,75,-7579652,-36.04,31.02,fair,적정,53.53,98.4,99.87,99.59,100,baseline percentile compares role percentile 98.4 with salary percentile 99.87; final model result is pending.,true,93.24,98.83,99.25,78.76,31.02,31plus,6m_plus,core,false,false,true,true
2025-2026|premierleague|liverpool|wataruendo,Wataru Endo,2025-2026,Premier League,Liverpool,DF,DF,32,jp JPN,3004236,true,true,8,1,175,1.9,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,1,1,0,0,68,0.91,5,1,3,3,3.03,55.61,63.44,73.36,100,64.48,16.61,33.34,39.76,63.71,37.12,0,61.09,61.09,33.61,76.91,83.67,32.88,67,36.08,0,3004236,940000,baseline_percentile_v1_pending_model_fe,75,-2064236,-68.71,0,overvalued,고평가,4.75,29.47,70.67,45.79,9.47,baseline percentile compares role percentile 29.47 with salary percentile 70.67; final model result is pending.,true,61.09,55.61,78.24,33.34,0,31plus,3m_6m,low,false,false,true,false
2025-2026|premierleague|manchestercity|abdukodirkhusanov,Abdukodir Khusanov,2025-2026,Premier League,Manchester City,DF,DF,21,uz UZB,3004236,true,true,21,15,1432,15.9,rotation,shot_creating_actions_imputed;recoveries_imputed,0,0,0,0,0,0,85,0.91,13,12,6,20,3.03,61.91,52,86.68,100,82.24,41.43,55.02,63.04,78.68,54.86,0,56.98,54.97,51.32,88.46,90.41,55.91,79.16,56.98,0,3004236,820000,baseline_percentile_v1_pending_model_fe,75,-2184236,-72.71,0,overvalued,고평가,0.92,21.87,70.67,45.79,47.2,baseline percentile compares role percentile 21.87 with salary percentile 70.67; final model result is pending.,true,56.98,61.91,89.12,55.02,0,u21,3m_6m,rotation,true,false,false,false
2025-2026|premierleague|manchestercity|bernardosilva,Bernardo Silva,2025-2026,Premier League,Manchester City,MF,MF,30,pt POR,18025416,true,true,38,34,2872,31.9,regular,shot_creating_actions_imputed;recoveries_imputed,2,0,4,6,2,0,82,0.91,30,37,22,28,3.03,79.69,77.88,92.23,100,89.64,76.3,81.58,87.81,98.67,77.86,0,83.33,78.42,78.54,93.27,99.4,83.33,94.8,82.02,0,18025416,3605083,baseline_percentile_v1_pending_model_fe,75,-14420333,-80,0.81,overvalued,고평가,32.78,77.61,99.44,99.18,96.11,baseline percentile compares role percentile 77.61 with salary percentile 99.44; final model result is pending.,true,83.33,79.69,93.65,81.58,0.81,28_30,6m_plus,core,false,false,true,true
